permitnum,comment_n_rows,comment_max_cycle,comment_n_distinct_cycles,comment_n_review_types,comment_n_subjects,comment_has_structural,comment_has_eca,comment_has_fire,comment_has_design_review,comment_has_geotech,comment_avg_length,comment_repeated_correction_rate,comment_unresolved_rate,comment_partial_rate,comment_resubmit_rate,comment_tfidf_23,comment_tfidf_23_44,comment_tfidf_44,comment_tfidf_area,comment_tfidf_building,comment_tfidf_code,comment_tfidf_drainage,comment_tfidf_floor,comment_tfidf_new,comment_tfidf_note,comment_tfidf_permit,comment_tfidf_plan,comment_tfidf_plans,comment_tfidf_project,comment_tfidf_proposed,comment_tfidf_provide,comment_tfidf_required,comment_tfidf_review,comment_tfidf_seattle,comment_tfidf_shall,comment_tfidf_sheet,comment_tfidf_site,comment_tfidf_smc,comment_tfidf_smc_23,comment_tfidf_src,comment_tfidf_stormwater,comment_tfidf_tree,comment_tfidf_trees,comment_tfidf_update,comment_tfidf_wall
7062391-CN,10,1,1,5,7,1,0,0,0,0,341.8,0.0,0.0,0.0,0.2,0.27571507344340357,0.2738274341442488,0.26121271557688236,0.18927512499924698,0.13221894613180496,0.07699295080401145,0.0,0.08615420314113965,0.22206470546195453,0.13072986467137748,0.0,0.23963842577214026,0.13259405395408033,0.07527047607777713,0.2333313744705097,0.12690479355940942,0.12944156220621786,0.0,0.07495201540449685,0.08815932805792175,0.22049569332523236,0.18767196917092815,0.2698364456100786,0.2804838245875993,0.08300962460050056,0.0,0.33845193126972206,0.30134916482863466,0.1369921851092619,0.0
7062824-CN,38,2,2,4,13,0,0,0,0,0,381.36842105263156,0.0,0.0,0.0,0.23684210526315788,0.070315111671667,0.0,0.0,0.27911664430920907,0.06577201645818534,0.2203449650194933,0.0,0.3262826457851918,0.1405969595807127,0.13647543547587673,0.16086590020377192,0.18597089841926667,0.24002717408201774,0.21541544057166187,0.0,0.2893506902034171,0.21879188025330978,0.0,0.21999694076758564,0.0,0.0,0.2039809158290701,0.13686230414674397,0.07153127756731704,0.3538010890909849,0.0,0.27975796890482535,0.18943622980610478,0.0,0.2648851275073734
7062826-CN,28,3,3,4,7,0,0,0,0,0,489.0,0.0,0.0,0.0,0.14285714285714285,0.25162423492506536,0.2839003976605846,0.2708216364734747,0.19220931450450332,0.14819328179244332,0.16116638587888465,0.0,0.22448689841224284,0.1290259583804763,0.15461482558449244,0.1614314363815865,0.121579084442429,0.2377244830063631,0.14284143324444576,0.19193693080175053,0.1500908959964684,0.20764761813218807,0.05773050317607339,0.17311904307740517,0.14300256414050755,0.1581587225364907,0.09051522724095734,0.22411787714272932,0.24582205571227628,0.18635197698659514,0.0,0.191062252696868,0.10847835718988157,0.22978763258200643,0.23076305735889438
7063639-CN,49,2,2,5,13,0,0,0,0,0,501.6938775510204,0.0,0.0,0.0,0.10204081632653061,0.16873395191218152,0.17683182297737868,0.16868551109454916,0.13551566262521247,0.10029358593369775,0.19057247842820232,0.26689455009508073,0.15532377422767052,0.18659779179986954,0.15107590727708461,0.16407827055817642,0.2373472550459751,0.1337979019922419,0.18406152366306688,0.1549775367754259,0.1598513957837813,0.1667916738822798,0.19608087442234595,0.19871663931498046,0.1407852666545789,0.19065549364593506,0.1946635384691708,0.16892922576183197,0.17165236408383616,0.1726157452135545,0.32436195003649587,0.1946634916638274,0.2138870167254541,0.15248074801224765,0.09867293838723498
7063670-CN,17,1,1,4,8,0,0,0,0,0,322.4117647058824,0.0,0.0,0.0,0.17647058823529413,0.14046127162583188,0.16502474160855404,0.15742235991677786,0.16540823551559852,0.13138599725547212,0.2253854372877568,0.0,0.23900658046926798,0.13382943441647255,0.21419705149714832,0.2524776813492788,0.28549709734036,0.23963855487964783,0.15696841215042906,0.21972882389978712,0.2381287589406251,0.18128356767027118,0.20138782429017535,0.24597599276110504,0.0,0.24168487260769206,0.20392842001366396,0.13027454371357997,0.1428906812384999,0.2874583904686147,0.0,0.0,0.0,0.0,0.1602180654029052
7063887-CN,20,2,2,4,16,0,0,0,0,0,320.85,0.0,0.0,0.0,0.15,0.22840400211043566,0.22937294572771066,0.23926683355755904,0.18548669355812789,0.1826174240547845,0.24123667023518103,0.0,0.17718538618502033,0.07795083258689033,0.211240562712928,0.0,0.19166795145090523,0.23633090570886603,0.07376390178196204,0.18522383661733405,0.23484194896781072,0.20915885216906052,0.0832286829875299,0.1752776525455065,0.2411934375458265,0.2556203044286133,0.1839156256544375,0.21183936905082348,0.23235446384181652,0.2271044612956787,0.0,0.18771666117333452,0.0,0.13425022151918317,0.0
7064073-CN,29,2,2,4,13,0,1,0,0,1,508.8965517241379,0.0,0.0,0.0,0.20689655172413793,0.15847045983004554,0.0,0.0,0.25575993003223113,0.16855149443355755,0.19441894200034043,0.0,0.07792666367434532,0.23761024904255793,0.1822370517761882,0.21480589002875708,0.2557598628234737,0.2406849526431177,0.16246442989300391,0.121299208619609,0.22389631431796456,0.11708017387150726,0.34304923355361533,0.23625666944506665,0.24555560318161765,0.26950770672473356,0.14928536025654532,0.2548636912972812,0.0,0.22118596164056598,0.0,0.0,0.0,0.17463637550753655,0.0
7064151-CN,10,1,1,2,2,0,0,0,0,0,543.6,0.0,0.0,0.0,0.0,0.252228808457646,0.2834880041325097,0.2704282411451671,0.18569908862160917,0.07661524771859753,0.0,0.0,0.1431157438901943,0.18622663069133769,0.12825994290162365,0.0,0.23511085920445504,0.16124185264294974,0.07384836653951997,0.2289229690704124,0.15432339092578562,0.24771327485349698,0.08332398557267766,0.19188742448120638,0.20639944112314618,0.0,0.22730611703200304,0.23393631961962655,0.24546497475828966,0.0,0.0,0.2638074880927797,0.2847639734060348,0.20714014685633494,0.0
7064418-CN,4,1,1,2,4,0,0,0,0,0,168.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23971429771808495,0.0,0.0,0.0,0.0,0.0,0.0,0.2438216752635332,0.2343514454696049,0.2466020124108542,0.3951127102868151,0.23802468968011864,0.0,0.23335993162516816,0.27448034127822923,0.416351179077268,0.24486029567503945,0.0,0.0,0.43758873699114814,0.0,0.0,0.0,0.0,0.0
7064431-CN,32,2,2,5,15,0,0,0,0,0,368.15625,0.0,0.0,0.0,0.0625,0.17155525395405571,0.18432045578480974,0.19227102688854528,0.1923499387625307,0.1604709815329916,0.19385395635343491,0.30710792107809165,0.16190156487570423,0.1060588255401262,0.1791225066150509,0.07167045577593903,0.1887152599179027,0.1721701654139809,0.2113141548989375,0.19942396513529437,0.15402132129701993,0.16807673128545153,0.06688124762909922,0.21042010916481413,0.18116145535059083,0.2572172512282181,0.25612582791390975,0.12796530365493936,0.11323979585554088,0.15599225148132473,0.3435412787287372,0.0,0.0,0.16626414783943363,0.12697161817230027
7064569-CN,42,3,3,6,13,0,0,0,0,0,466.5238095238095,0.0,0.0,0.0,0.16666666666666666,0.23121008697136078,0.26296167689068817,0.25084752347013883,0.1619077893889063,0.051763690502172145,0.12178708395747673,0.0,0.19404958199530584,0.12582061614908496,0.14288424689740428,0.060327573451965606,0.21343092583933504,0.18890544976968401,0.04989429785155894,0.19105956850731615,0.20325608390256086,0.17660233258541466,0.1469017687048751,0.13870354643897084,0.19856582888476423,0.20367581822480518,0.18584676811239173,0.21225754094386862,0.22769175569841368,0.1817225065355639,0.16085974211172516,0.21569049573350732,0.2273589208936605,0.1988716782915212,0.22503029952875087
7064574-CN,38,2,2,6,15,0,0,0,0,0,307.2105263157895,0.05263157894736842,0.0,0.0,0.15789473684210525,0.24497298621814878,0.1339110687201367,0.12774203583912186,0.1884134181698244,0.10661455449556197,0.13028846918704018,0.21750576257362964,0.06947031612743469,0.1673675710569396,0.16246128090289808,0.19149585498352975,0.22800563613639552,0.10691702214130937,0.15837784746132302,0.18814641370845525,0.16872681879386986,0.19709471633568368,0.0,0.14422154225515724,0.23477134763115312,0.25120608813495365,0.17704195596241748,0.22720671422323407,0.23865347299728928,0.19718358201930108,0.26030931375037647,0.1920530305564945,0.23404082415703772,0.06524149232625638,0.1611448379029478
7064663-CN,25,2,2,6,12,0,1,0,0,0,393.56,0.0,0.0,0.0,0.0,0.22641427515686127,0.17460446266835866,0.16656076111576953,0.1605527358859907,0.11215479866944042,0.15584725181864273,0.08768497111605246,0.15336732767898478,0.06747233020515327,0.2428565794714614,0.0,0.23136431828956439,0.18545199259601344,0.18809113554998053,0.11375553133619051,0.16590308122271036,0.2073367781165304,0.21222545330813775,0.1774947377634951,0.20877112817580012,0.2568084287348365,0.1591928580135593,0.20999394384577466,0.23033032269184728,0.23925587342285548,0.23406532874200459,0.07742399207191515,0.19078535446529737,0.21134754828249547,0.1367666664928531
7064671-CN,34,2,2,6,14,0,0,0,0,0,378.11764705882354,0.08823529411764706,0.0,0.0,0.11764705882352941,0.22398587609748277,0.20608089532604237,0.19658713329751068,0.14244733127158307,0.0995071910273035,0.1512024081384453,0.22918240185702013,0.13607221584588428,0.059863529072616405,0.13866437240859145,0.19121782680769642,0.16617419644533585,0.15379318132935413,0.1581479025153822,0.19686496525258299,0.1471943224106084,0.13729787781875258,0.10822043909575567,0.18629367368744068,0.19545579155042922,0.2575086601463834,0.19547453456905411,0.2160806308430838,0.2278599221900074,0.14907789106561237,0.3102437523214866,0.2393885179980049,0.22679358584985845,0.0,0.12134359804775835
7064966-CN,15,1,1,4,9,0,0,0,0,0,313.8,0.0,0.0,0.0,0.06666666666666667,0.26918997871830014,0.29015719709115223,0.2767901968377277,0.15401498707798816,0.21285297352494342,0.1858913485343327,0.0,0.0797145714011727,0.0,0.1499248271908268,0.08420751477889739,0.1654887881407789,0.1520627339098675,0.1461564951324375,0.15379672932826427,0.1654887881407789,0.16879683315136645,0.18751631718355724,0.1654887881407789,0.1946496072837493,0.20401465103717292,0.17364434979413051,0.24966740827473377,0.27384587222091794,0.13004222963334194,0.0,0.27001368735475334,0.22756478801066918,0.1571066391801799,0.0
7065001-CN,83,3,3,6,11,0,0,0,0,0,342.68674698795184,0.07228915662650602,0.0,0.0,0.1927710843373494,0.1794582135649302,0.17823137323280525,0.17002058668311754,0.19298362774508432,0.1483326109163604,0.08041024287262526,0.20386366835920441,0.20674416980371432,0.11708230202615928,0.17331441871717745,0.0,0.21792104069168225,0.1879256835590054,0.14297573063979518,0.2041236715835866,0.20028939878003654,0.20257810872282345,0.08869807892359262,0.14781624155908785,0.1601966631245462,0.2597016861374115,0.20061736006358996,0.16644329513193673,0.18256211191399438,0.2199590969958463,0.2774889576069582,0.1469142955161385,0.13873516721840012,0.1536875696478278,0.27084103780500235
7065122-CN,3,1,1,3,3,0,0,0,0,0,428.6666666666667,0.0,0.0,0.0,0.0,0.2977265981924251,0.3497921837670659,0.33367791103513206,0.0,0.13270213483387475,0.0,0.0,0.0,0.13517004872401858,0.0,0.0,0.12736856190941034,0.133078613472263,0.0,0.2278910579579347,0.12736856190941034,0.0,0.14432206509302029,0.0,0.0,0.22724574248478072,0.13364549565834363,0.2761344552983633,0.30287605933017125,0.2388372663214589,0.0,0.15510661554074345,0.38220801890926515,0.23279557615668303,0.0
7065126-CN,32,2,2,6,17,1,1,0,0,1,494.5625,0.0,0.0,0.0625,0.15625,0.2206712932981945,0.2592616650514701,0.24731796426724453,0.13322541102230384,0.06250061776528205,0.12932083695527272,0.1400815816445769,0.06895437087567585,0.17773168923327334,0.19757799463135536,0.20335410003538731,0.2183019138696355,0.20039542874264712,0.14375865749575922,0.21540161863252205,0.19179699056220295,0.20207769560270608,0.24232180746244797,0.1431504312529935,0.2616370278934633,0.1862202651167527,0.13209699494458932,0.23379447891489774,0.20932017976439268,0.1957191301708161,0.09254953363328716,0.0,0.0,0.0,0.2656059873296429
7065147-CN,49,3,3,5,12,0,0,0,0,0,532.0816326530612,0.0,0.0,0.0,0.04081632653061224,0.1943962497968438,0.16901252255720084,0.16122643124358677,0.1565253185324828,0.14199086435528788,0.1614741029822557,0.29755047174803795,0.09003536063615651,0.19856866505566154,0.19708312702528072,0.14658127651571373,0.2512409313846354,0.1423936953070504,0.17227100800131148,0.13648143099483448,0.13628395820344094,0.18357437766915838,0.2067668793181637,0.16492200530470058,0.1675645568430591,0.18686459829842675,0.2197184189578152,0.18851096953827787,0.1977585155122014,0.16381117271131887,0.3381392638406742,0.09538674520543067,0.12208744014943881,0.18840068182528438,0.0
7065225-CN,87,4,4,4,25,0,0,0,0,0,350.48275862068965,0.10344827586206896,0.0,0.0,0.12643678160919541,0.2417415815915888,0.27120852206766066,0.25871445188931363,0.19880577917518466,0.14190278145997134,0.12479821500305316,0.1484177607198517,0.1817093913557514,0.11420534251354715,0.1652757422056667,0.08478562558456745,0.1723039600106176,0.19375038661693464,0.12200624808949626,0.17190036428561853,0.1756049408170267,0.15597771419190776,0.14390095660431362,0.13185432215276788,0.16904305505765393,0.21915602220318667,0.157471587560793,0.22299233048618988,0.24458750808743687,0.22342761882603998,0.10772624658294815,0.17501708776977196,0.20975002002497461,0.1988071637842457,0.1780365962791246
7065236-CN,39,2,2,7,18,1,0,0,0,0,347.64102564102564,0.0,0.0,0.0,0.20512820512820512,0.2461451898791827,0.28388704274594306,0.27080889679481274,0.1621586569008521,0.13029970023493428,0.11748230227657708,0.15773296916425453,0.18719055344634003,0.14983680572238345,0.15203708458614568,0.09853301810925334,0.1915036984650595,0.17450905050584498,0.08149235038718361,0.16192885859209719,0.19607163512455536,0.17427290390839068,0.1599818704878037,0.11436807185640399,0.13452089729312028,0.18004163466521736,0.20094131799942963,0.2296142931785361,0.25040250211537995,0.18035820660873536,0.07394117936076507,0.23605657941780972,0.2148560975583412,0.1654137826649587,0.17938178730012144
7065500-CN,25,2,2,4,15,0,1,0,0,1,434.28,0.0,0.0,0.0,0.16,0.14931075701970944,0.1754217999833605,0.1673404452269002,0.11445021970414261,0.15880910081076396,0.0656150337928016,0.14915853130998422,0.12431501134271529,0.16176253623411094,0.1938438329765334,0.2702919715667067,0.23244735298299715,0.22041225907113918,0.13461990098087245,0.20786338677182514,0.21704295655021344,0.17001153720867782,0.2730521866665933,0.1524262349939993,0.1960503543434385,0.23995393179873328,0.2063952757212939,0.20320473091555868,0.12254649897956356,0.1845983479609972,0.0,0.13170385755522654,0.0,0.14470571554626435,0.31108334823584693
7065502-CN,48,3,3,8,13,0,0,0,0,0,568.5208333333334,0.0,0.0,0.0,0.20833333333333334,0.23875512845619937,0.2121155568770275,0.20234378925949087,0.1918228635313367,0.124971527358149,0.14111013508901848,0.23373316319193901,0.19480307682159154,0.1404130925483027,0.16106571233128655,0.19345025662114282,0.21591552769956068,0.16003567366213445,0.1802738751417258,0.16186058577422802,0.15931733044345872,0.18826124003803107,0.1945289695000372,0.16715082301647569,0.16157550219470596,0.20218514773497379,0.1728114393812522,0.19958085865282058,0.21090984613897173,0.0475841756657841,0.26486183639875843,0.18233777076401764,0.16638068723647972,0.16878120339149771,0.09242515618354619
7065534-CN,88,3,3,8,50,0,0,0,0,0,348.0681818181818,0.0,0.0,0.0,0.125,0.1450699780795439,0.12141790244694235,0.11582440640738453,0.20745099274438972,0.16421162528559222,0.1619033685053204,0.201375469494576,0.1948009257851246,0.15001208188302398,0.17964572921052377,0.17729446451111575,0.20264407054621095,0.1609800439697597,0.1701920265017972,0.14937514530374293,0.19879717041254447,0.20793039561337792,0.1542685238156133,0.18283624282754088,0.14517700227819547,0.20657040655184952,0.20097216052169797,0.15519259779936956,0.1307230967989446,0.19048952941740085,0.26145891266634164,0.26657367004823507,0.20231929462874626,0.16216705347330057,0.20828526229923452
7065717-CN,34,2,2,6,11,0,0,0,0,0,332.05882352941177,0.0,0.0,0.0,0.35294117647058826,0.29744179444398067,0.0,0.0,0.18025113470609308,0.16228728965450262,0.24400648836201527,0.0,0.17904491762417232,0.1453768533950965,0.16045957130280256,0.16633487992867044,0.24204183293235315,0.252892794313185,0.2095845760183056,0.14475959754112924,0.17033025471472396,0.17373507842267105,0.07396313606695058,0.20100959661621196,0.07677676057819284,0.21991597029215004,0.06849153643791074,0.2543960907048739,0.2790324929876642,0.29238642933189674,0.0,0.0,0.17226243178023004,0.21698742101097288,0.17404241680376714
7065719-CN,20,2,2,4,9,0,1,0,0,1,284.4,0.0,0.0,0.0,0.1,0.2629074043188539,0.27138105610624624,0.258879037606918,0.14404864076586713,0.1612613981556518,0.23752632845928712,0.08945578287124167,0.1564646049348153,0.0,0.0668170852002771,0.0,0.19973892386793313,0.17684131333335407,0.15543760797347508,0.17885786281407734,0.19107780258850166,0.11201628676314532,0.175382091861196,0.22603822627824663,0.12917260247576848,0.16309984745438505,0.1775946138650934,0.256850180999271,0.25612524093380484,0.12162716613650199,0.0,0.18848762091585028,0.2511749010928846,0.1827071215389317,0.19664948911129157
7065721-CN,23,2,2,5,9,0,0,0,0,0,334.7826086956522,0.0,0.0,0.0,0.2608695652173913,0.23786758845471792,0.2794651996769377,0.266590759778997,0.11967952911843557,0.06959124606732535,0.19155107595504317,0.19332536524177835,0.1299950498855235,0.12001951994425984,0.17954888030685115,0.0,0.17429539643784875,0.18210922181130168,0.06707802951179762,0.14812947637442533,0.19676980044369807,0.1429772299982624,0.18060653173432786,0.17429539643784875,0.21933195141403386,0.25613365349012085,0.18288496233844023,0.22061662400961102,0.24198173180003402,0.17652576334375436,0.10304917933255926,0.08134053504322762,0.2474411807544897,0.17206032131014784,0.17809397446519318
7065725-CN,8,1,1,4,5,0,0,0,0,0,583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09002646315251854,0.08863385551979669,0.2085334082432043,0.38748569355885465,0.0,0.2154399387868573,0.18391323060104842,0.10329760836849654,0.3209396976333453,0.0888853115591661,0.17929060647786865,0.0,0.1440385327386138,0.14691779697706472,0.23002682297404697,0.2030055877035243,0.0,0.21391773435554945,0.29480176135309943,0.14880065123326483,0.0,0.09421696529565579,0.4459637463996837,0.0,0.0,0.23963415110589345,0.0
7065754-CN,28,1,1,5,6,0,0,0,0,0,580.4285714285714,0.0,0.0,0.0,0.10714285714285714,0.17376614378131003,0.2041538756263962,0.2035764110017197,0.13373119176030618,0.1764051644705458,0.1895750970202198,0.26578414194115824,0.0,0.17306636718759938,0.18536565167470476,0.20558996883068753,0.23812106511991557,0.0,0.18533395143571088,0.16485886765699234,0.13818772159930437,0.17269960726770262,0.19817414534391434,0.17994197284543045,0.19915012684255398,0.19893658180007626,0.17765920398998408,0.17491287344292875,0.17677159243752832,0.17277747373183536,0.30822477162942175,0.10919060602806605,0.13975528308070945,0.17604034806051022,0.16055527149873794
7065880-CN,28,2,2,4,14,0,1,0,0,1,385.17857142857144,0.0,0.0,0.0,0.10714285714285714,0.2135839654892756,0.0,0.0,0.19230482454131,0.14232259262118854,0.17447796525783613,0.089772568243124,0.15701868535834743,0.16484212735021114,0.14071972147244322,0.1338218322643908,0.2211749612551645,0.23109044129392922,0.137182757998093,0.2118206333269767,0.20044624951246917,0.20445307815047115,0.2506146467910754,0.16985288916955293,0.12963003507094448,0.25876422350125855,0.16298290947630736,0.23433829347323024,0.21727810076845513,0.25699487932521936,0.0,0.0,0.0,0.22465540894590422,0.3170056683100534
7065888-CN,9,2,2,3,6,0,1,0,0,1,348.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.21878010265328246,0.26697756912310827,0.2632247727967998,0.0,0.23763738517243566,0.2194016227104127,0.3511572837707197,0.14826313809864558,0.2067386187177627,0.21600690404040748,0.20761702231177664,0.0,0.2067386187177627,0.0,0.1383558056954875,0.2067386187177627,0.14361898552908897,0.335747405052691,0.0,0.21357369111843105,0.0,0.32269783236761174,0.0,0.0,0.0,0.1318088784192363,0.15513327624767906
7066335-CN,5,1,1,2,5,0,0,0,0,0,340.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3433785159140348,0.0,0.158826273237497,0.0,0.17772472500093522,0.0,0.2696784184756224,0.0,0.0,0.0,0.15527303571826012,0.0,0.26178780273433505,0.2670208209006854,0.0,0.3244792337899461,0.18186103247561322,0.0,0.2746891393703801,0.0,0.0,0.17123787542189178,0.0,0.5546796962591413,0.19443221798533694,0.0,0.0
7066566-CN,69,2,2,9,33,1,0,0,0,0,445.27536231884056,0.0,0.0,0.0,0.11594202898550725,0.18452041303315428,0.2027844631316475,0.1934425615788152,0.19358162363969536,0.15460977543079432,0.17253731175896134,0.18085052725374887,0.19796596886131668,0.19889286645593734,0.18327403933505787,0.1707616889880411,0.2281015183285956,0.20392721496852872,0.14122952548039197,0.16375303612405223,0.16796367867140335,0.18324097653950192,0.2035623088200565,0.17609926919912958,0.18572086480183872,0.20176427085459187,0.1847777329379656,0.1779194913075993,0.18771186687639127,0.17487224105828078,0.11123217685740697,0.2264700745959911,0.18660995978909664,0.11994851341958258,0.16660198284102615
